NUM_OF_CORE,MORSEL_SIZE_A,MORSEL_SIZE_B,colsA,colsB,recSizeA,recSizeB,TimeTaken
2,845064,211464,3,3,264,264,171.00000
2,845064,264264,3,3,264,264,186.50000
2,845064,317064,3,3,264,264,179.00000
2,845064,369864,3,3,264,264,195.00000
2,845064,422664,3,3,264,264,205.00000
2,845064,475464,3,3,264,264,166.00000
2,845064,528264,3,3,264,264,187.00000
2,845064,581064,3,3,264,264,170.00000
2,845064,633864,3,3,264,264,197.50000
2,845064,686664,3,3,264,264,199.50000
2,845064,739464,3,3,264,264,181.50000
2,845064,792264,3,3,264,264,198.00000
2,845064,845064,3,3,264,264,178.00000
2,845064,897864,3,3,264,264,185.50000
2,845064,950664,3,3,264,264,222.50000
2,845064,1003464,3,3,264,264,197.00000
2,845064,1056264,3,3,264,264,181.50000
2,845064,1109064,3,3,264,264,209.00000
2,845064,1161864,3,3,264,264,193.50000
2,845064,1214664,3,3,264,264,198.50000
2,845064,1267464,3,3,264,264,164.50000
2,845064,1320264,3,3,264,264,179.00000
2,845064,1373064,3,3,264,264,190.00000
2,845064,1425864,3,3,264,264,181.00000
2,845064,1478664,3,3,264,264,200.00000
2,845064,1531464,3,3,264,264,220.50000
2,845064,1584264,3,3,264,264,154.00000
2,845064,1637064,3,3,264,264,188.50000
2,845064,1689864,3,3,264,264,196.00000
2,845064,1742664,3,3,264,264,197.50000
2,845064,1795464,3,3,264,264,202.00000
2,845064,1848264,3,3,264,264,196.50000
2,845064,1901064,3,3,264,264,197.00000
2,845064,1953864,3,3,264,264,198.50000
2,845064,2006664,3,3,264,264,177.00000
2,845064,2059464,3,3,264,264,200.00000
2,897864,264,3,3,264,264,176.00000
2,897864,53064,3,3,264,264,182.00000
2,897864,105864,3,3,264,264,207.00000
2,897864,158664,3,3,264,264,179.00000
2,897864,211464,3,3,264,264,188.00000
2,897864,264264,3,3,264,264,179.50000
2,897864,317064,3,3,264,264,200.50000
2,897864,369864,3,3,264,264,207.00000
2,897864,422664,3,3,264,264,198.50000
2,897864,475464,3,3,264,264,201.50000
2,897864,528264,3,3,264,264,204.00000
2,897864,581064,3,3,264,264,163.50000
2,897864,633864,3,3,264,264,164.00000
2,897864,686664,3,3,264,264,191.50000
2,897864,739464,3,3,264,264,193.00000
2,897864,792264,3,3,264,264,214.00000
2,897864,845064,3,3,264,264,193.50000
2,897864,897864,3,3,264,264,193.00000
2,897864,950664,3,3,264,264,211.00000
2,897864,1003464,3,3,264,264,188.50000
2,897864,1056264,3,3,264,264,194.50000
2,897864,1109064,3,3,264,264,195.50000
2,897864,1161864,3,3,264,264,183.50000
2,897864,1214664,3,3,264,264,176.00000
2,897864,1267464,3,3,264,264,194.50000
2,897864,1320264,3,3,264,264,175.00000
2,897864,1373064,3,3,264,264,178.50000
2,897864,1425864,3,3,264,264,206.00000
2,897864,1478664,3,3,264,264,195.50000
2,897864,1531464,3,3,264,264,193.00000
2,897864,1584264,3,3,264,264,183.00000
2,897864,1637064,3,3,264,264,201.50000
2,897864,1689864,3,3,264,264,169.00000
2,897864,1742664,3,3,264,264,204.50000
2,897864,1795464,3,3,264,264,181.00000
2,897864,1848264,3,3,264,264,183.50000
2,897864,1901064,3,3,264,264,189.00000
2,897864,1953864,3,3,264,264,212.00000
2,897864,2006664,3,3,264,264,179.50000
2,897864,2059464,3,3,264,264,191.50000
2,950664,264,3,3,264,264,198.50000
2,950664,53064,3,3,264,264,200.50000
2,950664,105864,3,3,264,264,202.00000
2,950664,158664,3,3,264,264,197.00000
2,950664,211464,3,3,264,264,198.00000
2,950664,264264,3,3,264,264,189.00000
2,950664,317064,3,3,264,264,201.50000
2,950664,369864,3,3,264,264,181.50000
2,950664,422664,3,3,264,264,159.50000
2,950664,475464,3,3,264,264,195.00000
2,950664,528264,3,3,264,264,224.00000
2,950664,581064,3,3,264,264,180.00000
2,950664,633864,3,3,264,264,198.00000
2,950664,686664,3,3,264,264,207.50000
2,950664,739464,3,3,264,264,209.00000
2,950664,792264,3,3,264,264,192.50000
2,950664,845064,3,3,264,264,216.50000
2,950664,897864,3,3,264,264,182.50000
2,950664,950664,3,3,264,264,202.50000
2,950664,1003464,3,3,264,264,223.00000
2,950664,1056264,3,3,264,264,189.00000
2,950664,1109064,3,3,264,264,201.50000
2,950664,1161864,3,3,264,264,208.00000
2,950664,1214664,3,3,264,264,202.00000
2,950664,1267464,3,3,264,264,184.00000
2,950664,1320264,3,3,264,264,173.50000
2,950664,1373064,3,3,264,264,186.00000
2,950664,1425864,3,3,264,264,190.00000
2,950664,1478664,3,3,264,264,197.00000
2,950664,1531464,3,3,264,264,194.00000
2,950664,1584264,3,3,264,264,192.00000
2,950664,1637064,3,3,264,264,196.50000
2,950664,1689864,3,3,264,264,190.00000
2,950664,1742664,3,3,264,264,199.00000
2,950664,1795464,3,3,264,264,191.50000
2,950664,1848264,3,3,264,264,184.50000
2,950664,1901064,3,3,264,264,199.00000
2,950664,1953864,3,3,264,264,206.50000
2,950664,2006664,3,3,264,264,209.00000
2,950664,2059464,3,3,264,264,196.00000
2,1003464,264,3,3,264,264,199.00000
2,1003464,53064,3,3,264,264,175.50000
2,1003464,105864,3,3,264,264,204.50000
2,1003464,158664,3,3,264,264,201.50000
2,1003464,211464,3,3,264,264,157.00000
2,1003464,264264,3,3,264,264,206.00000
2,1003464,317064,3,3,264,264,184.00000
2,1003464,369864,3,3,264,264,190.50000
2,1003464,422664,3,3,264,264,190.50000
2,1003464,475464,3,3,264,264,200.00000
2,1003464,528264,3,3,264,264,214.50000
2,1003464,581064,3,3,264,264,171.50000
2,1003464,633864,3,3,264,264,197.00000
2,1003464,686664,3,3,264,264,178.00000
2,1003464,739464,3,3,264,264,196.50000
2,1003464,792264,3,3,264,264,198.00000
2,1003464,845064,3,3,264,264,172.00000
2,1003464,897864,3,3,264,264,204.50000
2,1003464,950664,3,3,264,264,202.00000
2,1003464,1003464,3,3,264,264,183.50000
2,1003464,1056264,3,3,264,264,189.00000
2,1003464,1109064,3,3,264,264,196.50000
2,1003464,1161864,3,3,264,264,186.00000
2,1003464,1214664,3,3,264,264,197.00000
2,1003464,1267464,3,3,264,264,185.00000
2,1003464,1320264,3,3,264,264,190.50000
2,1003464,1373064,3,3,264,264,214.50000
2,1003464,1425864,3,3,264,264,221.00000
2,1003464,1478664,3,3,264,264,194.00000
2,1003464,1531464,3,3,264,264,214.00000
2,1003464,1584264,3,3,264,264,200.00000
2,1003464,1637064,3,3,264,264,188.00000
2,1003464,1689864,3,3,264,264,201.00000
2,1003464,1742664,3,3,264,264,165.50000
2,1003464,1795464,3,3,264,264,200.50000
2,1003464,1848264,3,3,264,264,208.50000
2,1003464,1901064,3,3,264,264,175.50000
2,1003464,1953864,3,3,264,264,178.00000
2,1003464,2006664,3,3,264,264,195.00000
2,1003464,2059464,3,3,264,264,181.50000
2,1056264,264,3,3,264,264,198.50000
2,1056264,53064,3,3,264,264,202.00000
2,1056264,105864,3,3,264,264,199.50000
2,1056264,158664,3,3,264,264,205.50000
2,1056264,211464,3,3,264,264,198.50000
2,1056264,264264,3,3,264,264,169.50000
2,1056264,317064,3,3,264,264,203.00000
2,1056264,369864,3,3,264,264,187.00000
2,1056264,422664,3,3,264,264,183.50000
2,1056264,475464,3,3,264,264,215.50000
2,1056264,528264,3,3,264,264,180.50000
2,1056264,581064,3,3,264,264,200.00000
2,1056264,633864,3,3,264,264,184.50000
2,1056264,686664,3,3,264,264,186.00000
2,1056264,739464,3,3,264,264,209.00000
2,1056264,792264,3,3,264,264,200.50000
2,1056264,845064,3,3,264,264,179.00000
2,1056264,897864,3,3,264,264,173.00000
2,1056264,950664,3,3,264,264,210.50000
2,1056264,1003464,3,3,264,264,185.00000
2,1056264,1056264,3,3,264,264,196.50000
2,1056264,1109064,3,3,264,264,187.50000
2,1056264,1161864,3,3,264,264,203.50000
2,1056264,1214664,3,3,264,264,194.00000
2,1056264,1267464,3,3,264,264,224.50000
2,1056264,1320264,3,3,264,264,203.50000
2,1056264,1373064,3,3,264,264,164.00000
2,1056264,1425864,3,3,264,264,189.50000
2,1056264,1478664,3,3,264,264,209.50000
2,1056264,1531464,3,3,264,264,193.50000
2,1056264,1584264,3,3,264,264,201.50000
2,1056264,1637064,3,3,264,264,190.00000
2,1056264,1689864,3,3,264,264,205.50000
2,1056264,1742664,3,3,264,264,203.00000
2,1056264,1795464,3,3,264,264,182.00000
2,1056264,1848264,3,3,264,264,187.00000
2,1056264,1901064,3,3,264,264,203.00000
2,1056264,1953864,3,3,264,264,177.00000
2,1056264,2006664,3,3,264,264,199.50000
2,1056264,2059464,3,3,264,264,201.00000
2,1109064,264,3,3,264,264,187.50000
2,1109064,53064,3,3,264,264,180.50000
2,1109064,105864,3,3,264,264,206.00000
2,1109064,158664,3,3,264,264,193.50000
2,1109064,211464,3,3,264,264,217.00000
2,1109064,264264,3,3,264,264,225.50000
2,1109064,317064,3,3,264,264,174.00000
2,1109064,369864,3,3,264,264,195.00000
2,1109064,422664,3,3,264,264,213.00000
2,1109064,475464,3,3,264,264,172.00000
2,1109064,528264,3,3,264,264,203.00000
2,1109064,581064,3,3,264,264,194.50000
2,1109064,633864,3,3,264,264,188.50000
2,1109064,686664,3,3,264,264,198.00000
2,1109064,739464,3,3,264,264,187.50000
2,1109064,792264,3,3,264,264,205.00000
2,1109064,845064,3,3,264,264,209.00000
2,1109064,897864,3,3,264,264,178.00000
2,1109064,950664,3,3,264,264,205.50000
2,1109064,1003464,3,3,264,264,189.00000
2,1109064,1056264,3,3,264,264,211.00000
2,1109064,1109064,3,3,264,264,188.50000
2,1109064,1161864,3,3,264,264,204.00000
2,1109064,1214664,3,3,264,264,205.50000
2,1109064,1267464,3,3,264,264,207.50000
2,1109064,1320264,3,3,264,264,211.00000
2,1109064,1373064,3,3,264,264,196.00000
2,1109064,1425864,3,3,264,264,241.50000
2,1109064,1478664,3,3,264,264,196.00000
2,1109064,1531464,3,3,264,264,207.00000
2,1109064,1584264,3,3,264,264,208.00000
2,1109064,1637064,3,3,264,264,218.00000
2,1109064,1689864,3,3,264,264,192.50000
2,1109064,1742664,3,3,264,264,190.50000
2,1109064,1795464,3,3,264,264,213.50000
2,1109064,1848264,3,3,264,264,178.00000
2,1109064,1901064,3,3,264,264,181.50000
2,1109064,1953864,3,3,264,264,189.00000
2,1109064,2006664,3,3,264,264,185.00000
2,1109064,2059464,3,3,264,264,194.00000
2,1161864,264,3,3,264,264,177.50000
2,1161864,53064,3,3,264,264,188.00000
2,1161864,105864,3,3,264,264,177.50000
2,1161864,158664,3,3,264,264,206.00000
2,1161864,211464,3,3,264,264,187.00000
2,1161864,264264,3,3,264,264,190.00000
2,1161864,317064,3,3,264,264,192.00000
2,1161864,369864,3,3,264,264,201.50000
2,1161864,422664,3,3,264,264,203.50000
2,1161864,475464,3,3,264,264,186.00000
2,1161864,528264,3,3,264,264,187.50000
2,1161864,581064,3,3,264,264,179.00000
2,1161864,633864,3,3,264,264,225.00000
2,1161864,686664,3,3,264,264,206.50000
2,1161864,739464,3,3,264,264,212.00000
2,1161864,792264,3,3,264,264,203.00000
2,1161864,845064,3,3,264,264,209.00000
2,1161864,897864,3,3,264,264,187.00000
2,1161864,950664,3,3,264,264,193.00000
2,1161864,1003464,3,3,264,264,195.50000
2,1161864,1056264,3,3,264,264,214.50000
2,1161864,1109064,3,3,264,264,161.50000
2,1161864,1161864,3,3,264,264,172.00000
2,1161864,1214664,3,3,264,264,207.50000
2,1161864,1267464,3,3,264,264,180.00000
2,1161864,1320264,3,3,264,264,203.00000
2,1161864,1373064,3,3,264,264,214.50000
2,1161864,1425864,3,3,264,264,212.50000
2,1161864,1478664,3,3,264,264,202.50000
2,1161864,1531464,3,3,264,264,196.00000
2,1161864,1584264,3,3,264,264,208.00000
2,1161864,1637064,3,3,264,264,193.00000
2,1161864,1689864,3,3,264,264,206.00000
2,1161864,1742664,3,3,264,264,211.00000
2,1161864,1795464,3,3,264,264,203.50000
2,1161864,1848264,3,3,264,264,184.00000
2,1161864,1901064,3,3,264,264,167.00000
2,1161864,1953864,3,3,264,264,214.50000
2,1161864,2006664,3,3,264,264,192.50000
2,1161864,2059464,3,3,264,264,200.50000
2,1214664,264,3,3,264,264,174.50000
2,1214664,53064,3,3,264,264,212.50000
2,1214664,105864,3,3,264,264,203.50000
2,1214664,158664,3,3,264,264,187.50000
2,1214664,211464,3,3,264,264,197.00000
2,1214664,264264,3,3,264,264,196.00000
2,1214664,317064,3,3,264,264,214.00000
2,1214664,369864,3,3,264,264,181.50000
2,1214664,422664,3,3,264,264,197.50000
2,1214664,475464,3,3,264,264,202.50000
2,1214664,528264,3,3,264,264,175.00000
2,1214664,581064,3,3,264,264,202.00000
2,1214664,633864,3,3,264,264,208.50000
2,1214664,686664,3,3,264,264,186.00000
2,1214664,739464,3,3,264,264,203.50000
2,1214664,792264,3,3,264,264,191.00000
2,1214664,845064,3,3,264,264,178.50000
2,1214664,897864,3,3,264,264,192.50000
2,1214664,950664,3,3,264,264,205.00000
2,1214664,1003464,3,3,264,264,185.00000
2,1214664,1056264,3,3,264,264,198.50000
2,1214664,1109064,3,3,264,264,224.50000
2,1214664,1161864,3,3,264,264,216.50000
2,1214664,1214664,3,3,264,264,188.00000
2,1214664,1267464,3,3,264,264,197.00000
2,1214664,1320264,3,3,264,264,213.00000
2,1214664,1373064,3,3,264,264,185.50000
2,1214664,1425864,3,3,264,264,227.00000
2,1214664,1478664,3,3,264,264,210.00000
2,1214664,1531464,3,3,264,264,182.50000
2,1214664,1584264,3,3,264,264,194.50000
2,1214664,1637064,3,3,264,264,172.50000
2,1214664,1689864,3,3,264,264,193.00000
2,1214664,1742664,3,3,264,264,190.50000
2,1214664,1795464,3,3,264,264,183.50000
2,1214664,1848264,3,3,264,264,171.50000
2,1214664,1901064,3,3,264,264,169.50000
2,1214664,1953864,3,3,264,264,183.50000
2,1214664,2006664,3,3,264,264,196.00000
2,1214664,2059464,3,3,264,264,212.00000
2,1267464,264,3,3,264,264,199.00000
2,1267464,53064,3,3,264,264,173.00000
2,1267464,105864,3,3,264,264,171.50000
2,1267464,158664,3,3,264,264,209.00000
2,1267464,211464,3,3,264,264,202.50000
2,1267464,264264,3,3,264,264,171.00000
2,1267464,317064,3,3,264,264,193.00000
2,1267464,369864,3,3,264,264,195.00000
2,1267464,422664,3,3,264,264,198.50000
2,1267464,475464,3,3,264,264,215.50000
2,1267464,528264,3,3,264,264,168.00000
2,1267464,581064,3,3,264,264,177.00000
2,1267464,633864,3,3,264,264,186.00000
2,1267464,686664,3,3,264,264,185.00000
2,1267464,739464,3,3,264,264,197.50000
2,1267464,792264,3,3,264,264,191.00000
2,1267464,845064,3,3,264,264,184.00000
2,1267464,897864,3,3,264,264,190.00000
2,1267464,950664,3,3,264,264,178.50000
2,1267464,1003464,3,3,264,264,197.50000
2,1267464,1056264,3,3,264,264,175.00000
2,1267464,1109064,3,3,264,264,186.00000
2,1267464,1161864,3,3,264,264,205.00000
2,1267464,1214664,3,3,264,264,181.00000
2,1267464,1267464,3,3,264,264,202.50000
2,1267464,1320264,3,3,264,264,195.00000
2,1267464,1373064,3,3,264,264,202.00000
2,1267464,1425864,3,3,264,264,192.00000
2,1267464,1478664,3,3,264,264,200.00000
2,1267464,1531464,3,3,264,264,209.00000
2,1267464,1584264,3,3,264,264,174.50000
2,1267464,1637064,3,3,264,264,185.50000
2,1267464,1689864,3,3,264,264,192.50000
2,1267464,1742664,3,3,264,264,180.50000
2,1267464,1795464,3,3,264,264,201.50000
2,1267464,1848264,3,3,264,264,202.00000
2,1267464,1901064,3,3,264,264,215.50000
2,1267464,1953864,3,3,264,264,201.00000
2,1267464,2006664,3,3,264,264,186.50000
2,1267464,2059464,3,3,264,264,177.50000
2,1320264,264,3,3,264,264,207.00000
2,1320264,53064,3,3,264,264,180.00000
2,1320264,105864,3,3,264,264,196.50000
2,1320264,158664,3,3,264,264,172.50000
2,1320264,211464,3,3,264,264,178.50000
2,1320264,264264,3,3,264,264,177.50000
2,1320264,317064,3,3,264,264,175.50000
2,1320264,369864,3,3,264,264,205.50000
2,1320264,422664,3,3,264,264,182.00000
2,1320264,475464,3,3,264,264,183.00000
2,1320264,528264,3,3,264,264,201.50000
2,1320264,581064,3,3,264,264,183.50000
2,1320264,633864,3,3,264,264,175.50000
2,1320264,686664,3,3,264,264,195.00000
2,1320264,739464,3,3,264,264,179.50000
2,1320264,792264,3,3,264,264,195.50000
2,1320264,845064,3,3,264,264,196.00000
2,1320264,897864,3,3,264,264,197.50000
2,1320264,950664,3,3,264,264,216.00000
2,1320264,1003464,3,3,264,264,178.00000
2,1320264,1056264,3,3,264,264,177.00000
2,1320264,1109064,3,3,264,264,199.50000
2,1320264,1161864,3,3,264,264,199.00000
2,1320264,1214664,3,3,264,264,208.00000
2,1320264,1267464,3,3,264,264,190.00000
2,1320264,1320264,3,3,264,264,213.00000
2,1320264,1373064,3,3,264,264,192.50000
2,1320264,1425864,3,3,264,264,187.00000
2,1320264,1478664,3,3,264,264,199.00000
2,1320264,1531464,3,3,264,264,185.50000
2,1320264,1584264,3,3,264,264,170.00000
2,1320264,1637064,3,3,264,264,191.00000
2,1320264,1689864,3,3,264,264,179.00000
2,1320264,1742664,3,3,264,264,193.00000
2,1320264,1795464,3,3,264,264,199.50000
2,1320264,1848264,3,3,264,264,207.50000
2,1320264,1901064,3,3,264,264,195.00000
2,1320264,1953864,3,3,264,264,209.50000
2,1320264,2006664,3,3,264,264,211.50000
2,1320264,2059464,3,3,264,264,206.50000
2,1373064,264,3,3,264,264,179.50000
2,1373064,53064,3,3,264,264,207.00000
2,1373064,105864,3,3,264,264,199.00000
2,1373064,158664,3,3,264,264,196.00000
2,1373064,211464,3,3,264,264,198.00000
2,1373064,264264,3,3,264,264,191.50000
2,1373064,317064,3,3,264,264,191.00000
2,1373064,369864,3,3,264,264,230.00000
2,1373064,422664,3,3,264,264,206.50000
2,1373064,475464,3,3,264,264,201.50000
2,1373064,528264,3,3,264,264,216.50000
2,1373064,581064,3,3,264,264,196.00000
2,1373064,633864,3,3,264,264,194.00000
2,1373064,686664,3,3,264,264,203.50000
2,1373064,739464,3,3,264,264,191.50000
2,1373064,792264,3,3,264,264,187.50000
2,1373064,845064,3,3,264,264,197.50000
2,1373064,897864,3,3,264,264,199.00000
2,1373064,950664,3,3,264,264,208.00000
2,1373064,1003464,3,3,264,264,171.00000
2,1373064,1056264,3,3,264,264,188.00000
2,1373064,1109064,3,3,264,264,193.50000
2,1373064,1161864,3,3,264,264,176.50000
2,1373064,1214664,3,3,264,264,178.00000
2,1373064,1267464,3,3,264,264,193.50000
2,1373064,1320264,3,3,264,264,199.50000
2,1373064,1373064,3,3,264,264,171.50000
2,1373064,1425864,3,3,264,264,201.50000
2,1373064,1478664,3,3,264,264,180.00000
2,1373064,1531464,3,3,264,264,202.50000
2,1373064,1584264,3,3,264,264,212.00000
2,1373064,1637064,3,3,264,264,197.50000
2,1373064,1689864,3,3,264,264,193.50000
2,1373064,1742664,3,3,264,264,213.00000
2,1373064,1795464,3,3,264,264,200.50000
2,1373064,1848264,3,3,264,264,188.50000
2,1373064,1901064,3,3,264,264,206.00000
2,1373064,1953864,3,3,264,264,210.50000
2,1373064,2006664,3,3,264,264,212.50000
2,1373064,2059464,3,3,264,264,192.00000
2,1425864,264,3,3,264,264,193.00000
2,1425864,53064,3,3,264,264,180.00000
2,1425864,105864,3,3,264,264,200.00000
2,1425864,158664,3,3,264,264,213.00000
2,1425864,211464,3,3,264,264,181.50000
2,1425864,264264,3,3,264,264,188.50000
2,1425864,317064,3,3,264,264,186.50000
2,1425864,369864,3,3,264,264,198.50000
2,1425864,422664,3,3,264,264,177.50000
2,1425864,475464,3,3,264,264,211.00000
2,1425864,528264,3,3,264,264,208.00000
2,1425864,581064,3,3,264,264,193.00000
2,1425864,633864,3,3,264,264,202.50000
2,1425864,686664,3,3,264,264,190.50000
2,1425864,739464,3,3,264,264,200.50000
2,1425864,792264,3,3,264,264,175.00000
2,1425864,845064,3,3,264,264,220.50000
2,1425864,897864,3,3,264,264,197.00000
2,1425864,950664,3,3,264,264,177.50000
2,1425864,1003464,3,3,264,264,200.50000
2,1425864,1056264,3,3,264,264,201.50000
2,1425864,1109064,3,3,264,264,188.50000
2,1425864,1161864,3,3,264,264,185.50000
2,1425864,1214664,3,3,264,264,193.50000
2,1425864,1267464,3,3,264,264,191.00000
2,1425864,1320264,3,3,264,264,209.50000
2,1425864,1373064,3,3,264,264,206.00000
2,1425864,1425864,3,3,264,264,193.50000
2,1425864,1478664,3,3,264,264,176.00000
2,1425864,1531464,3,3,264,264,188.00000
2,1425864,1584264,3,3,264,264,200.00000
2,1425864,1637064,3,3,264,264,187.00000
2,1425864,1689864,3,3,264,264,184.00000
2,1425864,1742664,3,3,264,264,189.00000
2,1425864,1795464,3,3,264,264,188.00000
2,1425864,1848264,3,3,264,264,216.50000
2,1425864,1901064,3,3,264,264,207.00000
2,1425864,1953864,3,3,264,264,184.50000
2,1425864,2006664,3,3,264,264,221.50000
2,1425864,2059464,3,3,264,264,195.50000
2,1478664,264,3,3,264,264,191.00000
2,1478664,53064,3,3,264,264,197.50000
2,1478664,105864,3,3,264,264,190.00000
2,1478664,158664,3,3,264,264,193.50000
2,1478664,211464,3,3,264,264,197.50000
2,1478664,264264,3,3,264,264,176.00000
2,1478664,317064,3,3,264,264,222.00000
2,1478664,369864,3,3,264,264,200.00000
2,1478664,422664,3,3,264,264,186.00000
2,1478664,475464,3,3,264,264,190.50000
2,1478664,528264,3,3,264,264,208.00000
2,1478664,581064,3,3,264,264,206.50000
2,1478664,633864,3,3,264,264,198.00000
2,1478664,686664,3,3,264,264,199.00000
2,1478664,739464,3,3,264,264,191.50000
2,1478664,792264,3,3,264,264,206.50000
2,1478664,845064,3,3,264,264,189.00000
2,1478664,897864,3,3,264,264,216.00000
2,1478664,950664,3,3,264,264,195.00000
2,1478664,1003464,3,3,264,264,201.50000
2,1478664,1056264,3,3,264,264,186.50000
2,1478664,1109064,3,3,264,264,191.00000
2,1478664,1161864,3,3,264,264,182.00000
2,1478664,1214664,3,3,264,264,187.00000
2,1478664,1267464,3,3,264,264,198.00000
2,1478664,1320264,3,3,264,264,199.00000
2,1478664,1373064,3,3,264,264,174.50000
2,1478664,1425864,3,3,264,264,176.00000
2,1478664,1478664,3,3,264,264,198.50000
2,1478664,1531464,3,3,264,264,187.00000
2,1478664,1584264,3,3,264,264,191.00000
2,1478664,1637064,3,3,264,264,192.00000
2,1478664,1689864,3,3,264,264,177.50000
2,1478664,1742664,3,3,264,264,202.50000
2,1478664,1795464,3,3,264,264,165.00000
2,1478664,1848264,3,3,264,264,198.00000
2,1478664,1901064,3,3,264,264,184.50000
2,1478664,1953864,3,3,264,264,183.00000
2,1478664,2006664,3,3,264,264,178.00000
2,1478664,2059464,3,3,264,264,204.00000
2,1531464,264,3,3,264,264,182.50000
2,1531464,53064,3,3,264,264,168.00000
2,1531464,105864,3,3,264,264,180.50000
